Label	Predicted	Score
Sandal	Sandal	0.9999987
Coat	Pullover	0.7397214
T-shirt/top	T-shirt/top	0.5723663
Coat	Coat	0.9341606
Sneaker	Sneaker	0.9353924
Pullover	Pullover	0.8331647
Dress	Dress	0.76075774
Bag	Bag	0.9999926
Dress	Dress	0.9989021
Bag	Bag	0.99999964
Trouser	Trouser	1.0
Trouser	Trouser	1.0
Pullover	Pullover	0.9853645
Coat	Coat	0.93500084
Bag	Bag	0.99999857
Trouser	Trouser	0.9999993
Shirt	T-shirt/top	0.5207212
Bag	Bag	0.9999912
Trouser	Trouser	0.9999995
Bag	Bag	0.9999893
Sandal	Sandal	0.95517385
Dress	Dress	0.8736127
Pullover	Pullover	0.9997625
Sneaker	Sneaker	0.93447185
Pullover	T-shirt/top	0.8574953
Pullover	Pullover	0.9854917
Coat	Coat	0.99651766
Ankle boot	Ankle boot	0.9999701
Shirt	Shirt	0.95637685
T-shirt/top	Pullover	0.9489391
Coat	Dress	0.793172
Ankle boot	Ankle boot	0.99996305
Ankle boot	Ankle boot	0.999869
Shirt	Shirt	0.7715215
Ankle boot	Ankle boot	0.9999467
Ankle boot	Ankle boot	0.99997675
Shirt	Shirt	0.9966049
Sneaker	Sneaker	0.9997663
Dress	Dress	0.97918004
Coat	Coat	0.9829789
Dress	Dress	0.98395556
Dress	Dress	0.9979304
Ankle boot	Ankle boot	0.9999926
Coat	Shirt	0.5776565
Sneaker	Sneaker	0.9951434
Sneaker	Sneaker	0.83051276
Bag	Bag	1.0
Trouser	Trouser	0.9999995
Trouser	Trouser	0.9998745
Shirt	T-shirt/top	0.6352626
Shirt	Shirt	0.4119977
Sandal	Sandal	0.9999939
Sneaker	Sneaker	0.99976474
Ankle boot	Ankle boot	0.999782
Coat	Coat	0.9525839
Sneaker	Sneaker	0.99619967
Shirt	Shirt	0.8478796
Sneaker	Sneaker	0.9998627
T-shirt/top	T-shirt/top	0.9997588
T-shirt/top	Shirt	0.4664711
Pullover	Pullover	0.7891481
Ankle boot	Ankle boot	0.99962795
Ankle boot	Ankle boot	0.79451215
Sneaker	Sneaker	0.9990369
Sneaker	Ankle boot	0.9173184
Sandal	Sandal	0.9999933
T-shirt/top	T-shirt/top	0.9728008
Trouser	Trouser	0.9999521
Coat	Shirt	0.54423237
Dress	Dress	0.97130245
Coat	Coat	0.9981731
Shirt	Shirt	0.9522709
Coat	Coat	0.87651443
T-shirt/top	T-shirt/top	0.99939585
Ankle boot	Ankle boot	0.9999485
Bag	Bag	0.9995931
Sneaker	Sneaker	0.7712114
Bag	Bag	0.9992072
Coat	Coat	0.98323834
Coat	Coat	0.99052936
Bag	Bag	0.9999778
Ankle boot	Ankle boot	0.99829656
Sneaker	Ankle boot	0.9371032
Trouser	Trouser	1.0
Shirt	Shirt	0.97928715
Sneaker	Sneaker	0.864754
Ankle boot	Ankle boot	0.9999945
Ankle boot	Ankle boot	0.9999995
T-shirt/top	T-shirt/top	0.99698
Trouser	Trouser	0.99999416
Sandal	Sandal	0.97104406
Trouser	Trouser	0.9999809
Trouser	Trouser	0.9999907
Dress	Dress	0.9994862
Shirt	Shirt	0.91758895
Sneaker	Ankle boot	0.6602555
Ankle boot	Ankle boot	0.9996592
Bag	Bag	0.9999844
Dress	Dress	0.9996817
Dress	Dress	0.99149317
Bag	Bag	0.99400926
Sandal	Sandal	0.99999034
Pullover	Pullover	0.9666773
Coat	Coat	0.9935854
Dress	Dress	0.9946853
Shirt	Shirt	0.8870606
Bag	Bag	0.9993136
Shirt	Shirt	0.8860579
Ankle boot	Ankle boot	0.9999832
T-shirt/top	T-shirt/top	0.8589123
Shirt	Shirt	0.9827388
Ankle boot	Ankle boot	0.9999765
T-shirt/top	T-shirt/top	0.6785436
Trouser	Trouser	1.0
Shirt	Shirt	0.9310059
Bag	Bag	0.99996674
Trouser	Trouser	0.99999917
Bag	Bag	0.99999833
Pullover	Pullover	0.9831149
Trouser	Trouser	0.9999987
Bag	Bag	0.9999995
Trouser	Trouser	1.0
Sneaker	Sneaker	0.890609
Trouser	Trouser	0.99994755
Ankle boot	Ankle boot	0.9999727
Trouser	Trouser	0.99999833
Bag	Bag	0.99999344
T-shirt/top	Dress	0.8952301
Ankle boot	Ankle boot	0.99954057
Coat	Coat	0.99924326
Trouser	Trouser	0.99999976
T-shirt/top	T-shirt/top	0.9510264
Bag	Bag	0.9999937
Coat	Coat	0.9709772
Coat	Pullover	0.98465466
Shirt	Coat	0.8068004
Bag	Bag	0.99999976
Pullover	Pullover	0.9919773
Pullover	Pullover	0.9663893
Sandal	Sandal	0.9997495
Sandal	Sandal	0.9992817
T-shirt/top	T-shirt/top	0.99973625
Shirt	Pullover	0.44053245
Shirt	Shirt	0.602996
Ankle boot	Ankle boot	0.99995685
Bag	Bag	0.999998
T-shirt/top	T-shirt/top	0.83038706
Trouser	Trouser	0.99999964
T-shirt/top	T-shirt/top	0.9999808
T-shirt/top	T-shirt/top	0.9909734
Coat	Coat	0.5729492
Bag	Bag	0.99900275
Dress	Dress	0.9984633
Coat	Coat	0.9974644
Sneaker	Sneaker	0.99969053
Sneaker	Sneaker	0.99961865
Sandal	Sandal	0.9999974
Ankle boot	Ankle boot	0.9999771
Pullover	Pullover	0.99144274
Sandal	Sandal	0.99999666
Coat	Shirt	0.73650044
Coat	Coat	0.8897879
Ankle boot	Ankle boot	0.99991536
Ankle boot	Ankle boot	0.9999467
Coat	Coat	0.9974171
Bag	Bag	0.9920447
Sneaker	Sneaker	0.531951
Shirt	Shirt	0.48056588
Ankle boot	Ankle boot	0.9999864
Dress	Shirt	0.5584336
Coat	Coat	0.9434318
T-shirt/top	Shirt	0.8169441
Coat	Coat	0.614319
Bag	Bag	0.9999988
T-shirt/top	Dress	0.72209
Trouser	Trouser	0.9999999
Ankle boot	Ankle boot	0.9999361
Pullover	Pullover	0.9983234
Trouser	Trouser	0.99999976
Shirt	Shirt	0.8548109
Sneaker	Sneaker	0.97574425
Trouser	Shirt	0.40266156
Bag	Bag	0.9999844
Sandal	Sandal	0.9993374
T-shirt/top	Shirt	0.95259696
Coat	Coat	0.96684253
Shirt	Shirt	0.9960424
Coat	Coat	0.9783594
Trouser	Trouser	1.0
Trouser	Trouser	0.9999999
Ankle boot	Ankle boot	0.99992967
Bag	Bag	0.9999995
Bag	Bag	0.9997621
Ankle boot	Ankle boot	0.9998535
Trouser	Trouser	0.9999459
Pullover	Pullover	0.99867743
Shirt	Pullover	0.59898424
T-shirt/top	Shirt	0.9110449
Sandal	Sandal	0.9995265
Pullover	Pullover	0.9934918
Sandal	Sandal	0.99931514
Shirt	Shirt	0.3394502
Bag	Bag	0.9999999
Dress	Dress	0.98832625
Shirt	T-shirt/top	0.8187942
Trouser	Trouser	0.48024526
Bag	Bag	0.99999845
Shirt	Shirt	0.9185085
Trouser	Trouser	0.99999785
Sandal	Sandal	0.9980641
T-shirt/top	T-shirt/top	0.9571453
Dress	Dress	0.9664206
Dress	Dress	0.98147607
Trouser	Trouser	0.9999982
Ankle boot	Ankle boot	0.9998228
Pullover	Pullover	0.99368393
Bag	Bag	0.99997187
Sneaker	Sneaker	0.96705794
Bag	Bag	1.0
Pullover	Pullover	0.98453516
Dress	Dress	0.9995504
Shirt	Shirt	0.98299843
Pullover	Pullover	0.94689167
Sandal	Sandal	0.9999999
T-shirt/top	T-shirt/top	0.6167359
Ankle boot	Ankle boot	0.99999094
T-shirt/top	T-shirt/top	0.9975126
Sneaker	Sneaker	0.7167019
Trouser	Trouser	0.9999995
Trouser	Trouser	1.0
Sneaker	Sneaker	0.9992085
Ankle boot	Ankle boot	0.99998677
Shirt	T-shirt/top	0.69014966
Trouser	Trouser	0.99999845
Shirt	Coat	0.7471835
Sneaker	Sneaker	0.90307105
Sandal	Sandal	0.74542713
Coat	Coat	0.5095116
Shirt	Shirt	0.914877
Dress	Dress	0.9995442
Dress	Dress	0.9986333
Shirt	Pullover	0.645532
Trouser	Trouser	0.9999937
Shirt	T-shirt/top	0.98623866
T-shirt/top	T-shirt/top	0.9369128
Ankle boot	Ankle boot	0.99999356
Ankle boot	Ankle boot	0.99999094
Bag	Bag	0.9999703
Pullover	Pullover	0.9998047
Ankle boot	Ankle boot	0.99991727
Shirt	Shirt	0.47870582
Pullover	Pullover	0.9892454
Sandal	Sandal	0.99989545
Coat	Coat	0.9818086
Sneaker	Sneaker	0.99721634
Pullover	Pullover	0.99987745
Shirt	T-shirt/top	0.49428207
Sandal	Sandal	0.9969567
Shirt	Shirt	0.9731204
T-shirt/top	Shirt	0.5310046
Ankle boot	Ankle boot	0.9999385
Dress	Dress	0.96671325
Sneaker	Ankle boot	0.7065937
T-shirt/top	T-shirt/top	0.9992576
Pullover	Shirt	0.83353204
Dress	Dress	0.5575963
Sandal	Sandal	0.99999285
Shirt	Shirt	0.41019768
Coat	Coat	0.982393
Dress	Dress	0.99423176
Coat	Coat	0.99751854
Shirt	Shirt	0.676982
Ankle boot	Ankle boot	0.9999963
Bag	Bag	0.9999999
Bag	Bag	0.99999833
Dress	T-shirt/top	0.6500961
Pullover	Pullover	0.9996848
T-shirt/top	T-shirt/top	0.9999218
T-shirt/top	T-shirt/top	0.9867922
Dress	Dress	0.9976732
Ankle boot	Ankle boot	0.9995357
Pullover	Pullover	0.98840535
Pullover	Pullover	0.99933016
Bag	Bag	0.9997036
Trouser	Trouser	0.9999907
Ankle boot	Ankle boot	0.9999343
Pullover	Pullover	0.9997695
Coat	Pullover	0.93291724
Ankle boot	Ankle boot	0.9999919
Dress	Dress	0.7145549
Shirt	Shirt	0.6886307
Pullover	Pullover	0.9995173
T-shirt/top	T-shirt/top	0.9999343
Shirt	Shirt	0.8828619
Sneaker	Sneaker	0.9996561
T-shirt/top	T-shirt/top	0.58141476
Sandal	Sandal	0.9999999
T-shirt/top	T-shirt/top	0.96699464
Shirt	Shirt	0.88337743
Dress	Dress	0.99814796
Trouser	Trouser	1.0
Dress	Dress	0.9450611
T-shirt/top	T-shirt/top	0.99787116
Ankle boot	Ankle boot	0.9973283
Sandal	Sandal	0.9990984
Coat	Coat	0.62509024
Dress	Dress	0.9979153
Sneaker	Ankle boot	0.9638763
T-shirt/top	T-shirt/top	0.97263736
Shirt	Shirt	0.5512749
Pullover	Pullover	0.630508
Ankle boot	Ankle boot	0.99997735
T-shirt/top	T-shirt/top	0.76255304
Sneaker	Sneaker	0.99941397
Shirt	T-shirt/top	0.6636395
Sandal	Sandal	0.9999896
Shirt	Shirt	0.6604929
Bag	Bag	0.9999988
Pullover	Pullover	0.98954153
Trouser	Trouser	0.9999958
T-shirt/top	T-shirt/top	0.6733274
Shirt	Shirt	0.39884514
Shirt	Shirt	0.9573949
Sandal	Sandal	0.9947583
Ankle boot	Ankle boot	0.994173
Dress	Dress	0.99216825
Sandal	Sandal	0.9999763
T-shirt/top	T-shirt/top	0.9945734
Shirt	Pullover	0.9403203
T-shirt/top	T-shirt/top	0.99943775
Sneaker	Sneaker	0.9945082
Coat	Coat	0.9456993
Shirt	Shirt	0.83773863
Bag	Bag	0.99998856
Dress	Dress	0.9863701
Dress	Dress	0.7442036
Bag	Bag	0.9989837
Shirt	Shirt	0.89537066
Dress	Dress	0.9956053
Bag	Bag	0.9999989
Ankle boot	Ankle boot	0.9994155
Coat	Coat	0.98688644
T-shirt/top	T-shirt/top	0.99959785
Bag	Bag	0.99751914
Bag	Bag	0.9999999
Dress	Dress	0.7403546
Bag	Bag	0.99999595
T-shirt/top	Pullover	0.65809345
Sneaker	Sandal	0.9858699
Sneaker	Sneaker	0.9998197
T-shirt/top	T-shirt/top	0.9979569
Dress	Dress	0.94110096
Shirt	Shirt	0.993903
Bag	Bag	0.9999683
Trouser	Trouser	0.9959431
Sandal	Sandal	0.99992466
Ankle boot	Ankle boot	0.99999774
Shirt	Shirt	0.5740248
Pullover	Pullover	0.88478047
Bag	Bag	0.99999833
Ankle boot	Ankle boot	0.9998752
T-shirt/top	Coat	0.78719234
Trouser	Trouser	0.99999905
T-shirt/top	T-shirt/top	0.99857116
Sandal	Sandal	1.0
Sandal	Sandal	0.99999654
Pullover	Pullover	0.8151348
Pullover	Pullover	0.9999254
Bag	Bag	0.999995
Pullover	Pullover	0.9018373
Dress	Pullover	0.79908895
Shirt	Shirt	0.962584
Sneaker	Sneaker	0.99939895
Coat	Pullover	0.9035027
Sandal	Sandal	0.99983037
Dress	Dress	0.9981547
Sneaker	Sneaker	0.99666876
Coat	Coat	0.9959785
Sandal	Sandal	0.9997795
Bag	Bag	0.999998
Bag	Bag	0.9999788
Dress	Dress	0.9999343
Ankle boot	Ankle boot	0.9995376
Sandal	Sandal	0.98480296
T-shirt/top	T-shirt/top	0.94608
Shirt	Shirt	0.90762925
Pullover	Pullover	0.61841816
Shirt	Shirt	0.9682463
Dress	Dress	0.9883627
Shirt	Shirt	0.9136868
Shirt	Shirt	0.7913291
Ankle boot	Ankle boot	0.99094766
Pullover	Pullover	0.99845195
Sandal	Sneaker	0.6967841
Shirt	Shirt	0.99849236
Sandal	Sandal	0.9993331
Shirt	Shirt	0.9626451
Dress	Dress	0.9988317
Trouser	Trouser	0.99999976
Sneaker	Sneaker	0.98695
Bag	Bag	0.99999046
T-shirt/top	Shirt	0.82895535
Coat	Coat	0.6390526
Sneaker	Sneaker	0.99712014
Dress	Dress	0.9982205
Dress	Dress	0.9980464
Bag	Bag	1.0
Shirt	Shirt	0.60296273
T-shirt/top	T-shirt/top	0.60653085
Ankle boot	Ankle boot	0.9962451
Pullover	Pullover	0.995465
Bag	Bag	0.9999999
Sandal	Sandal	1.0
Coat	Coat	0.98423874
Ankle boot	Ankle boot	0.9996189
Shirt	Shirt	0.99826115
Shirt	Pullover	0.624429
Coat	Coat	0.669841
Pullover	Pullover	0.79679865
T-shirt/top	T-shirt/top	0.9987472
Trouser	Trouser	0.9998523
Trouser	Trouser	0.9999999
Ankle boot	Ankle boot	0.99984276
Dress	Pullover	0.9686582
Bag	Bag	0.99999976
Pullover	Pullover	0.9987074
Trouser	Trouser	0.9999999
Ankle boot	Ankle boot	0.9999918
Sandal	Sandal	0.9998355
Bag	Bag	0.99999714
Coat	Pullover	0.97298753
Bag	Bag	0.99890685
Pullover	Pullover	0.95765656
Dress	Dress	0.97332555
Sandal	Sandal	0.9610673
Dress	Pullover	0.97627115
Shirt	Shirt	0.8530581
Coat	Coat	0.9187816
Ankle boot	Ankle boot	0.99998355
Pullover	Shirt	0.8436844
Shirt	Shirt	0.9916681
Pullover	Pullover	0.99736434
Ankle boot	Ankle boot	0.9999993
Bag	Bag	0.99995816
T-shirt/top	T-shirt/top	0.9322706
Sandal	Sandal	0.99998176
Ankle boot	Ankle boot	0.99892694
Pullover	Pullover	0.98138475
Coat	Coat	0.9833884
Sandal	Sandal	0.99999964
Pullover	Pullover	0.9988085
Trouser	Trouser	0.99999607
T-shirt/top	T-shirt/top	0.5321342
Sneaker	Sneaker	0.9993856
Coat	Coat	0.8592882
Coat	Coat	0.99074113
Pullover	Pullover	0.9861748
Sneaker	Sneaker	0.9903606
Coat	Coat	0.94082046
T-shirt/top	T-shirt/top	0.6616366
Shirt	Shirt	0.7184326
Shirt	Shirt	0.64970183
Trouser	Trouser	1.0
Sandal	Sandal	0.999977
Coat	Shirt	0.6698199
T-shirt/top	T-shirt/top	0.9012244
Trouser	Trouser	0.99999845
Ankle boot	Ankle boot	0.99937063
Ankle boot	Ankle boot	0.9909746
Sandal	Sandal	0.99927014
Shirt	Shirt	0.89713436
Sandal	Sandal	0.9999404
Pullover	Pullover	0.9853952
Ankle boot	Ankle boot	0.9998785
Shirt	Pullover	0.6099664
Shirt	Shirt	0.97032756
Coat	Coat	0.99924016
Sandal	Sandal	0.9999974
Coat	Coat	0.99957067
Bag	Bag	0.99999905
Ankle boot	Ankle boot	0.9999577
T-shirt/top	T-shirt/top	0.8198333
Ankle boot	Ankle boot	0.99992514
Sandal	Sandal	0.99480385
Sandal	Sandal	0.9999964
Sandal	Sandal	0.99793917
Sneaker	Sneaker	0.7718921
Ankle boot	Ankle boot	0.9999864
Dress	Dress	0.9988433
Dress	Dress	0.98995095
Bag	Bag	0.9999987
Coat	Coat	0.9991386
Dress	Dress	0.89648795
Ankle boot	Ankle boot	0.99992514
Dress	Dress	0.56754273
Trouser	Trouser	0.99999964
T-shirt/top	T-shirt/top	0.9981997
Pullover	Pullover	0.9947989
Sandal	Sandal	0.99997663
Pullover	Pullover	0.9961265
Bag	Bag	0.9999945
Sneaker	Sneaker	0.99972135
Ankle boot	Ankle boot	0.99977046
Sneaker	Sneaker	0.99907434
Sneaker	Sneaker	0.99919254
Sneaker	Sneaker	0.9999007
Ankle boot	Ankle boot	0.99928075
Pullover	Pullover	0.99801105
T-shirt/top	Shirt	0.7672461
T-shirt/top	T-shirt/top	0.99617803
Shirt	Shirt	0.98475397
Sneaker	Sneaker	0.9971733
Shirt	Shirt	0.48573115
Trouser	Trouser	1.0
Bag	Bag	0.99998355
T-shirt/top	Shirt	0.6262382
Dress	Dress	0.99882704
Bag	Bag	0.99999964
Sandal	Sandal	0.99999905
T-shirt/top	T-shirt/top	0.9999856
Sandal	Sandal	0.9999521
Shirt	Shirt	0.65447664
Ankle boot	Ankle boot	0.995394
Trouser	Trouser	0.99999964
Trouser	Trouser	0.9999999
Pullover	Pullover	0.99381506
Shirt	Shirt	0.9932203
Bag	Bag	0.9997596
Ankle boot	Ankle boot	0.9999801
Sneaker	Sneaker	0.99557436
Sneaker	Sneaker	0.5629831
Sandal	Sandal	0.99999595
Bag	Bag	1.0
Shirt	Shirt	0.97920024
Trouser	Trouser	0.9999857
Coat	Coat	0.9777529
T-shirt/top	T-shirt/top	0.99942124
Trouser	Trouser	0.9999999
Bag	Bag	0.99999845
Coat	Coat	0.95475227
Dress	Dress	0.99949753
Coat	Coat	0.988108
Sneaker	Sneaker	0.9964437
Ankle boot	Ankle boot	0.999997
Dress	Dress	0.9990633
Sneaker	Sneaker	0.9976053
Sandal	Sandal	0.8939437
Sandal	Sandal	0.9999616
T-shirt/top	T-shirt/top	0.98961735
Ankle boot	Ankle boot	0.998722
Trouser	Trouser	1.0
Pullover	Pullover	0.9158165
Trouser	Trouser	1.0
Pullover	Pullover	0.8564404
Sneaker	Sneaker	0.99839956
Shirt	Shirt	0.75670785
T-shirt/top	T-shirt/top	0.98626035
Ankle boot	Ankle boot	0.999972
Dress	Dress	0.9924671
Pullover	Shirt	0.8607893
Trouser	Trouser	0.87855154
Trouser	Trouser	0.9999999
Sneaker	Sneaker	0.9994598
Bag	Bag	0.9999583
Trouser	Trouser	1.0
Shirt	Shirt	0.5898919
Sandal	Sandal	0.9999958
Ankle boot	Ankle boot	0.9998678
T-shirt/top	T-shirt/top	0.92751163
T-shirt/top	T-shirt/top	0.98492044
Ankle boot	Ankle boot	0.99996054
Sandal	Sandal	0.99995065
Dress	Dress	0.99341184
Bag	Bag	0.9994468
Bag	Bag	0.9999988
Pullover	Pullover	0.98094326
Bag	Bag	0.9999995
Sandal	Sandal	0.9999902
Sneaker	Sneaker	0.9992944
T-shirt/top	T-shirt/top	0.99960095
Sneaker	Sneaker	0.99969745
T-shirt/top	T-shirt/top	0.9939745
Ankle boot	Ankle boot	0.9994918
Shirt	Shirt	0.9973808
Ankle boot	Ankle boot	0.85327595
Pullover	Pullover	0.99645776
Ankle boot	Ankle boot	0.9999807
Coat	Coat	0.97700024
Bag	Bag	0.99999404
Sandal	Sandal	0.9999976
Pullover	Pullover	0.98064834
T-shirt/top	T-shirt/top	0.995023
Trouser	Trouser	0.9999999
Shirt	Shirt	0.84473085
Shirt	Shirt	0.9979678
Trouser	Coat	0.46522382
Sneaker	Sneaker	0.6692243
Shirt	Coat	0.91258883
Trouser	Trouser	1.0
Sneaker	Sneaker	0.9749962
Sneaker	Sneaker	0.9688354
Bag	Bag	1.0
Sandal	Sandal	0.99966943
Sneaker	Sneaker	0.64687026
T-shirt/top	T-shirt/top	0.9993881
Shirt	Coat	0.57765746
Coat	Coat	0.95034254
Pullover	Pullover	0.9996352
Trouser	Trouser	1.0
Shirt	Dress	0.68368137
Bag	Bag	0.99999726
T-shirt/top	T-shirt/top	0.9721575
T-shirt/top	T-shirt/top	0.7112806
Pullover	Pullover	0.9992095
Sneaker	Sneaker	0.5471763
Sandal	Sandal	0.9961217
Ankle boot	Ankle boot	0.99999964
Trouser	Trouser	1.0
T-shirt/top	T-shirt/top	0.97573084
Coat	Coat	0.99469936
Dress	Dress	0.8554974
Sneaker	Sneaker	0.93884784
Shirt	Shirt	0.84912217
Shirt	Shirt	0.9924625
Dress	Dress	0.9988192
Trouser	Trouser	1.0
Bag	Bag	0.99996316
Coat	Pullover	0.81549484
Sneaker	Sneaker	0.9998099
Pullover	Pullover	0.9998896
Sandal	Sandal	0.99902344
Ankle boot	Ankle boot	0.8823273
Dress	Dress	0.9997384
Trouser	Trouser	0.99999964
Bag	Bag	0.82201123
Trouser	Trouser	0.9999999
Ankle boot	Ankle boot	0.99993634
Pullover	Pullover	0.9973744
Ankle boot	Ankle boot	0.9984577
Shirt	Coat	0.534111
Pullover	Pullover	0.9953406
Pullover	Pullover	0.9731992
Trouser	Trouser	1.0
Bag	Bag	0.99999976
Dress	Dress	0.97605747
Ankle boot	Ankle boot	0.99982494
Bag	Bag	0.98856586
Pullover	Pullover	0.3720801
T-shirt/top	T-shirt/top	0.63589203
Coat	Coat	0.9815491
Bag	Bag	0.99999535
Coat	Coat	0.92607874
Sandal	Sandal	0.9997458
Trouser	Trouser	0.99999976
Pullover	Pullover	0.9289992
Pullover	Pullover	0.9265967
Shirt	Shirt	0.9313467
Coat	Coat	0.5388191
Trouser	Trouser	0.9973182
Bag	Bag	0.9999672
Sandal	Sandal	0.9999982
Sneaker	Sneaker	0.7655213
Sneaker	Sneaker	0.6165743
Sneaker	Sneaker	0.9980749
Dress	Shirt	0.9406457
Sandal	Sandal	0.9999933
Sandal	Sandal	0.999987
Sneaker	Sneaker	0.9831161
Ankle boot	Ankle boot	0.99999857
Ankle boot	Ankle boot	0.99940383
Bag	Bag	0.99991524
Pullover	Pullover	0.99965394
Bag	Bag	0.9997843
Pullover	Pullover	0.999521
Trouser	Trouser	0.99999666
Dress	Dress	0.9991665
Dress	Dress	0.98071563
Coat	Coat	0.93460083
Bag	Bag	0.99999964
Ankle boot	Ankle boot	0.9997707
Coat	Coat	0.96120435
T-shirt/top	T-shirt/top	0.7365243
Sneaker	Sneaker	0.99675214
Shirt	T-shirt/top	0.50782007
Pullover	Pullover	0.8043159
Bag	Bag	0.99977106
Trouser	Trouser	0.9999993
T-shirt/top	Pullover	0.7538942
Shirt	Shirt	0.93868846
Trouser	Trouser	0.99999905
Shirt	Shirt	0.9376962
Sandal	Sandal	0.9999927
Pullover	Pullover	0.6249757
Ankle boot	Ankle boot	0.99961406
Sneaker	Sneaker	0.8500855
Pullover	Pullover	0.99837106
Bag	Bag	0.9999987
Sneaker	Sneaker	0.9792211
Dress	Dress	0.9010668
Sneaker	Sneaker	0.9588262
Bag	Shirt	0.5561359
Trouser	Trouser	0.99999845
Pullover	Pullover	0.9954798
Trouser	Trouser	0.9999994
Sneaker	Sneaker	0.98752475
Coat	Coat	0.9720784
Bag	Bag	0.999998
Bag	Bag	0.99477565
Sandal	Sneaker	0.8992005
T-shirt/top	T-shirt/top	0.946791
Pullover	Pullover	0.9986865
Shirt	Dress	0.8342825
Shirt	T-shirt/top	0.6595698
Trouser	Trouser	1.0
Pullover	Shirt	0.7128675
Shirt	Shirt	0.99358094
Sandal	Sandal	0.99898607
T-shirt/top	T-shirt/top	0.99709916
Trouser	Trouser	0.99999833
Sandal	Sandal	0.999798
Sandal	Sandal	0.9875273
Pullover	Pullover	0.99503374
Sandal	Sandal	0.99999285
Trouser	Trouser	0.9999707
Ankle boot	Ankle boot	0.99774444
Bag	Bag	0.9999924
Sneaker	Sneaker	0.99834895
Trouser	Trouser	0.9999994
Pullover	Pullover	0.9986921
Sneaker	Sneaker	0.8875766
T-shirt/top	T-shirt/top	0.994269
Ankle boot	Ankle boot	0.99990475
Dress	Dress	0.9403376
Trouser	Trouser	0.99957293
Ankle boot	Ankle boot	0.99961436
T-shirt/top	T-shirt/top	0.9857841
Coat	Coat	0.97252154
Shirt	Shirt	0.8752794
Shirt	Shirt	0.9928444
Sandal	Sandal	0.9999976
Ankle boot	Ankle boot	0.9999927
Ankle boot	Ankle boot	0.9999981
Coat	Shirt	0.42540535
Pullover	Pullover	0.9870101
Sneaker	Ankle boot	0.85725796
Trouser	Trouser	0.9999696
Bag	Bag	0.99897563
Trouser	Trouser	1.0
Coat	Coat	0.9999285
Pullover	Pullover	0.99790335
Dress	Dress	0.9971308
Sneaker	Sneaker	0.9959174
Bag	Bag	0.99999905
Coat	Coat	0.92058945
Shirt	Shirt	0.9117032
Coat	Coat	0.9821545
Sandal	Sandal	0.9999963
Trouser	Trouser	0.9949811
Pullover	Pullover	0.9129993
Ankle boot	Ankle boot	0.9998586
Dress	Dress	0.7764661
Sandal	Sandal	0.99999976
Bag	Bag	0.99999523
T-shirt/top	T-shirt/top	0.98479605
Trouser	Trouser	0.9999989
Ankle boot	Ankle boot	0.9999975
Shirt	Shirt	0.95930135
Sneaker	Sneaker	0.999819
Dress	Dress	0.999356
Sneaker	Sneaker	0.9777655
Coat	Coat	0.9656808
Coat	Coat	0.91378546
T-shirt/top	Bag	0.9373955
Shirt	Shirt	0.9191751
Pullover	Pullover	0.9995766
Trouser	Trouser	0.99999976
Trouser	Trouser	0.94482374
Dress	Dress	0.69023484
T-shirt/top	T-shirt/top	0.57346064
Sneaker	Ankle boot	0.56839794
T-shirt/top	T-shirt/top	0.9999484
Sandal	Sandal	0.9999999
Ankle boot	Ankle boot	0.99993587
Bag	Bag	0.9997205
Ankle boot	Ankle boot	0.9952714
Dress	Dress	0.65088636
Sneaker	Sneaker	0.99942696
Ankle boot	Ankle boot	0.99976116
Ankle boot	Ankle boot	0.9999926
Coat	Coat	0.59761876
Bag	Bag	0.99999833
Bag	Bag	0.9998313
T-shirt/top	T-shirt/top	0.99360657
Trouser	Trouser	1.0
Shirt	Coat	0.7630774
Coat	Coat	0.9811839
T-shirt/top	T-shirt/top	0.9999219
Shirt	Pullover	0.99808156
Bag	Bag	0.99999964
Trouser	Trouser	0.9999976
Shirt	Shirt	0.5469399
Trouser	Trouser	0.99999917
Shirt	T-shirt/top	0.70854217
Dress	Dress	0.95145386
Pullover	Pullover	0.984835
Sneaker	Sneaker	0.9998779
Bag	Bag	0.99999976
Sneaker	Sneaker	0.98508596
T-shirt/top	T-shirt/top	0.9445213
Coat	Coat	0.9825398
Dress	Dress	0.9956067
Coat	Coat	0.90526175
Coat	Coat	0.6597533
Sandal	Sandal	0.9996202
Sneaker	Sneaker	0.98179895
Ankle boot	Ankle boot	0.95552224
Pullover	Pullover	0.9996238
Sandal	Sandal	0.9999615
Pullover	Pullover	0.98659086
Coat	Coat	0.9411995
Sandal	Sandal	0.99999166
T-shirt/top	T-shirt/top	0.92105985
Trouser	Trouser	0.9999932
Sneaker	Sneaker	0.87050164
Shirt	Shirt	0.9226217
Sneaker	Sneaker	0.7916919
Shirt	Shirt	0.985802
T-shirt/top	T-shirt/top	0.97729516
T-shirt/top	T-shirt/top	0.9989544
T-shirt/top	T-shirt/top	0.86453617
Sandal	Sandal	0.99999976
Trouser	Trouser	0.99995434
Trouser	Trouser	0.9999999
Pullover	Pullover	0.99998665
Coat	Coat	0.7360095
Shirt	Shirt	0.9946802
Ankle boot	Ankle boot	0.9984459
Bag	Bag	0.99787784
Trouser	Trouser	0.9999664
Shirt	Shirt	0.5934652
Trouser	Trouser	0.9999999
Shirt	Shirt	0.7865522
Bag	Bag	0.9984787
Sandal	Sandal	0.99998116
